User_id,food_id,country_id,calories,protein_g,fat_g,carbs_g,goal_id,time_id,suitability_score,,
42,214,4,260,25,18,0,1,3,0,,
42,20,4,130,22,4,0,1,3,1,,
42,79,4,190,22,10,3,1,3,0,,
42,377,4,110,6,4,14,1,3,1,,
42,32,4,180,20,10,4,1,3,0,,
42,186,4,200,25,11,0,1,3,0,,
42,150,4,125,7,4,16,1,3,1,,
42,314,4,160,24,7,2,1,3,0,,
42,188,4,95,18,2,1,1,3,1,,
42,411,4,85,2,5,9,1,3,1,,
43,156,15,59,10,0.4,3.6,2,1,0,,
43,365,15,70,3,1.5,12,2,1,0,,
43,329,15,52,11,0.2,0.7,2,1,0,,
43,423,15,250,12,4,42,2,1,0,,
43,39,15,57,0.7,0.3,14,2,1,0,,
43,403,15,230,20,15,1,2,1,1,,
43,106,15,98,11,4,3,2,1,0,,
43,8,15,160,4,12,12,2,1,0,,
43,284,15,110,3,8,10,2,1,0,,
43,161,15,50,2,0.5,10,2,1,0,,
43,167,15,165,31,3.6,0,2,2,1,,
43,401,15,120,20,4,0,2,2,1,,
43,404,15,190,15,6,20,2,2,0,,
43,298,15,140,5,3,22,2,2,0,,
43,185,15,200,22,12,0,2,2,1,,
43,352,15,23,3,0.4,3.6,2,2,0,,
43,226,15,116,9,0.4,20,2,2,0,,
43,311,15,150,25,5,0,2,2,1,,
43,355,15,35,3,0.4,7,2,2,0,,
43,96,15,160,8,6,18,2,2,0,,
43,12,15,105,23,0.9,0,2,3,1,,
43,320,15,140,29,2,0,2,3,1,,
43,343,15,240,27,14,0,2,3,1,,
43,163,15,20,2,0.1,4,2,3,0,,
43,22,15,86,1.6,0.1,20,2,3,0,,
43,348,15,31,0.6,0.6,7,2,3,0,,
43,418,15,150,30,3,0,2,3,1,,
43,50,15,99,24,0.3,0,2,3,1,,
43,84,15,40,3,1,5,2,3,0,,
43,396,15,100,10,5,4,2,3,0,,
44,240,14,120,7,9,4,2,1,0,,
44,342,14,270,9,5,50,2,1,0,,
44,421,14,260,18,20,2,2,1,0,,
44,272,14,80,1,8,3,2,1,0,,
44,194,14,350,2,25,30,2,1,0,,
44,379,14,330,14,30,2,2,1,0,,
44,43,14,145,12,10,1,2,1,0,,
44,384,14,400,10,25,38,2,1,0,,
44,2,14,250,5,22,10,2,1,0,,
44,110,14,20,1,0.1,4,2,1,0,,
44,115,14,180,20,10,4,2,2,1,,
44,229,14,75,5,1,12,2,2,0,,
44,212,14,190,9,8,22,2,2,0,,
44,62,14,120,4,1,25,2,2,0,,
44,64,14,50,4,2,4,2,2,0,,
44,206,14,220,24,13,2,2,2,1,,
44,415,14,240,8,9,32,2,2,0,,
44,374,14,110,2,8,10,2,2,0,,
44,337,14,40,1,2,5,2,2,0,,
44,89,14,155,24,6,0,2,2,1,,
44,216,14,230,25,14,0,2,3,1,,
44,19,14,130,23,4,0,2,3,1,,
44,28,14,200,11,9,20,2,3,0,,
44,200,14,240,18,16,10,2,3,0,,
44,269,14,120,12,7,4,2,3,0,,
44,55,14,300,10,18,26,2,3,0,,
44,209,14,140,10,10,4,2,3,0,,
44,184,14,200,25,11,0,2,3,1,,
44,420,14,125,8,3,17,2,3,0,,
44,373,14,135,9,7,10,2,3,0,,
45,155,4,115,9,4,12,3,1,0,,
45,349,4,240,7,15,20,3,1,0,,
45,42,4,180,10,15,2,3,1,0,,
45,429,4,310,10,3,62,3,1,0,,
45,130,4,190,13,15,1,3,1,1,,
45,138,4,74,1,0.3,19,3,1,0,,
45,385,4,280,9,18,22,3,1,0,,
45,109,4,25,1,0.2,5,3,1,0,,
45,18,4,130,4,3,22,3,1,0,,
45,152,4,42,0.8,0.1,11,3,1,0,,
45,153,4,110,4,9,5,3,2,0,,
45,90,4,160,24,6,1,3,2,1,,
45,253,4,180,10,11,12,3,2,0,,
45,228,4,105,8,3,14,3,2,0,,
45,178,4,160,30,2,0,3,2,0,,
45,375,4,140,4,8,15,3,2,0,,
45,13,4,110,22,2,0,3,2,1,,
45,97,4,130,7,4,18,3,2,0,,
45,318,4,75,2,5,7,3,2,0,,
45,341,4,140,18,6,4,3,2,1,,
45,214,4,260,25,18,0,3,3,0,,
45,20,4,130,22,4,0,3,3,1,,
45,79,4,190,22,10,3,3,3,1,,
45,377,4,110,6,4,14,3,3,0,,
45,32,4,180,20,10,4,3,3,1,,
45,186,4,200,25,11,0,3,3,0,,
45,150,4,125,7,4,16,3,3,0,,
45,314,4,160,24,7,2,3,3,1,,
45,188,4,95,18,2,1,3,3,1,,
45,411,4,85,2,5,9,3,3,0,,
46,135,3,154,11,12,1,1,1,1,,
46,154,3,59,10,0.5,4,1,1,1,,
46,143,3,180,4,6,28,1,1,0,,
46,422,3,250,9,2,48,1,1,0,,
46,344,3,155,13,11,1,1,1,0,,
46,107,3,95,11,4,5,1,1,1,,
46,10,3,60,0.5,0.2,15,1,1,1,,
46,302,3,160,4,9,15,1,1,0,,
46,419,3,280,9,12,35,1,1,0,,
46,232,3,250,20,18,1,1,1,0,,
46,322,3,145,12,9,5,1,2,1,,
46,301,3,60,1,3,7,1,2,1,,
46,354,3,240,18,12,15,1,2,0,,
46,136,3,95,4,5,10,1,2,1,,
46,297,3,250,9,18,14,1,2,0,,
46,315,3,165,31,4,0,1,2,0,,
46,231,3,110,9,0.5,18,1,2,1,,
46,177,3,170,24,4,7,1,2,0,,
46,412,3,20,1,0,4,1,2,1,,
46,261,3,190,11,8,20,1,2,0,,
46,105,3,165,18,8,4,1,3,0,,
46,325,3,180,22,10,2,1,3,0,,
46,40,3,190,20,11,5,1,3,0,,
46,316,3,220,19,15,0,1,3,0,,
46,56,3,110,18,3,4,1,3,1,,
46,409,3,170,20,9,4,1,3,0,,
46,356,3,20,2,0.1,4,1,3,1,,
46,11,3,290,18,24,1,1,3,0,,
46,295,3,130,22,4,0,1,3,1,,
46,78,3,160,18,9,3,1,3,0,,
47,308,13,60,3,1,11,3,1,0,,
47,392,13,180,12,14,2,3,1,1,,
47,366,13,190,3,6,35,3,1,0,,
47,44,13,150,12,10,1,3,1,1,,
47,137,13,60,1,1,12,3,1,0,,
47,103,13,100,2,8,6,3,1,0,,
47,393,13,80,2,3,12,3,1,0,,
47,205,13,90,6,2,13,3,1,0,,
47,182,13,250,18,18,4,3,1,1,,
47,282,13,43,0.5,0.1,11,3,1,0,,
47,276,13,200,8,8,26,3,2,0,,
47,345,13,80,2,0.5,18,3,2,0,,
47,160,13,165,12,11,6,3,2,1,,
47,397,13,90,12,3,5,3,2,1,,
47,87,13,185,20,10,4,3,2,1,,
47,391,13,150,22,6,4,3,2,1,,
47,304,13,170,18,10,5,3,2,1,,
47,367,13,60,3,4,4,3,2,0,,
47,358,13,130,3,0.3,28,3,2,0,,
47,217,13,140,18,6,4,3,2,1,,
47,238,13,180,11,12,9,3,3,1,,
47,67,13,200,19,12,8,3,3,1,,
47,359,13,110,22,2,1,3,3,1,,
47,275,13,190,10,8,22,3,3,0,,
47,279,13,175,14,11,6,3,3,1,,
47,24,13,155,18,8,3,3,3,1,,
47,183,13,100,21,2,1,3,3,1,,
47,151,13,120,8,4,14,3,3,0,,
47,433,13,140,4,9,10,3,3,0,,
47,117,13,210,18,14,4,3,3,1,,
48,335,11,115,8,8,4,3,1,0,,
48,134,11,110,7,2,18,3,1,0,,
48,380,11,280,2,0.4,75,3,1,0,,
48,210,11,120,10,7,5,3,1,0,,
48,430,11,240,8,2,48,3,1,0,,
48,49,11,110,8,1,19,3,1,0,,
48,7,11,45,1,2,6,3,1,0,,
48,122,11,95,7,6,3,3,1,0,,
48,173,11,320,21,24,2,3,1,1,,
48,271,11,250,7,9,35,3,1,0,,
48,81,11,170,12,6,20,3,2,1,,
48,215,11,210,17,12,15,3,2,1,,
48,171,11,160,19,6,10,3,2,1,,
48,203,11,130,7,4,18,3,2,0,,
48,168,11,150,24,5,0,3,2,1,,
48,224,11,115,8,3,15,3,2,0,,
48,362,11,100,21,1,1,3,2,1,,
48,197,11,160,8,10,14,3,2,0,,
48,317,11,70,1,4,8,3,2,0,,
48,268,11,85,3,4,10,3,2,0,,
48,174,11,240,25,16,0,3,3,0,,
48,88,11,180,20,9,2,3,3,1,,
48,413,11,110,5,2,18,3,3,0,,
48,20,11,130,20,5,0,3,3,1,,
48,207,11,90,5,3,12,3,3,0,,
48,6,11,70,5,1,11,3,3,0,,
48,257,11,180,8,10,15,3,3,0,,
48,178,11,160,30,2,0,3,3,0,,
48,371,11,110,6,4,13,3,3,0,,
48,258,11,220,24,13,1,3,3,1,,
49,176,7,230,21,15,0,2,1,1,,
49,246,7,35,3,1,4,2,1,0,,
49,260,7,210,18,11,14,2,1,0,,
49,386,7,150,10,10,4,2,1,0,,
49,52,7,130,3,0.3,28,2,1,0,,
49,364,7,80,8,4,2,2,1,0,,
49,287,7,20,1,0.1,4,2,1,0,,
49,162,7,1,0.1,0,0,2,1,0,,
49,273,7,170,5,1,35,2,1,0,,
49,116,7,35,6,0.5,5,2,1,0,,
49,323,7,145,7,2,24,2,2,0,,
49,402,7,105,23,0.5,0,2,2,1,,
49,300,7,160,6,7,20,2,2,0,,
49,416,7,220,3,14,22,2,2,0,,
49,104,7,115,5,1,22,2,2,0,,
49,94,7,160,20,8,1,2,2,1,,
49,70,7,90,7,6,2,2,2,0,,
49,118,7,122,11,5,10,2,2,0,,
49,324,7,190,21,9,6,2,2,1,,
49,34,7,130,22,4,1,2,2,1,,
49,92,7,175,20,7,8,2,3,1,,
49,26,7,195,12,10,18,2,3,0,,
49,407,7,285,22,18,10,2,3,1,,
49,51,7,45,3,2,4,2,3,0,,
49,29,7,140,18,6,2,2,3,0,,
49,245,7,160,20,7,5,2,3,1,,
49,370,7,100,18,2,2,2,3,0,,
49,102,7,30,4,0.5,2,2,3,0,,
49,266,7,90,7,3,8,2,3,0,,
49,202,7,150,9,7,14,2,3,0,,
50,308,13,60,3,1,11,1,1,1,,
50,392,13,180,12,14,2,1,1,0,,
50,366,13,190,3,6,35,1,1,0,,
50,44,13,150,12,10,1,1,1,1,,
50,137,13,60,1,1,12,1,1,1,,
50,103,13,100,2,8,6,1,1,1,,
50,393,13,80,2,3,12,1,1,1,,
50,205,13,90,6,2,13,1,1,1,,
50,182,13,250,18,18,4,1,1,0,,
50,282,13,43,0.5,0.1,11,1,1,1,,
50,276,13,200,8,8,26,1,2,0,,
50,345,13,80,2,0.5,18,1,2,1,,
50,160,13,165,12,11,6,1,2,0,,
50,397,13,90,12,3,5,1,2,1,,
50,87,13,185,20,10,4,1,2,0,,
50,391,13,150,22,6,4,1,2,1,,
50,304,13,170,18,10,5,1,2,0,,
50,367,13,60,3,4,4,1,2,1,,
50,358,13,130,3,0.3,28,1,2,1,,
50,217,13,140,18,6,4,1,2,1,,
50,238,13,180,11,12,9,1,3,0,,
50,67,13,200,19,12,8,1,3,0,,
50,359,13,110,22,2,1,1,3,1,,
50,275,13,190,10,8,22,1,3,0,,
50,279,13,175,14,11,6,1,3,0,,
50,24,13,155,18,8,3,1,3,0,,
50,183,13,100,21,2,1,1,3,1,,
50,151,13,120,8,4,14,1,3,1,,
50,433,13,140,4,9,10,1,3,1,,
50,117,13,210,18,14,4,1,3,0,,
51,156,15,59,10,0.4,3.6,1,1,1,,
51,365,15,70,3,1.5,12,1,1,1,,
51,329,15,52,11,0.2,0.7,1,1,1,,
51,423,15,250,12,4,42,1,1,0,,
51,39,15,57,0.7,0.3,14,1,1,1,,
51,403,15,230,20,15,1,1,1,0,,
51,106,15,98,11,4,3,1,1,1,,
51,8,15,160,4,12,12,1,1,0,,
51,284,15,110,3,8,10,1,1,1,,
51,161,15,50,2,0.5,10,1,1,1,,
51,167,15,165,31,3.6,0,1,2,0,,
51,401,15,120,20,4,0,1,2,1,,
51,404,15,190,15,6,20,1,2,0,,
51,298,15,140,5,3,22,1,2,1,,
51,185,15,200,22,12,0,1,2,0,,
51,352,15,23,3,0.4,3.6,1,2,1,,
51,226,15,116,9,0.4,20,1,2,1,,
51,311,15,150,25,5,0,1,2,1,,
51,355,15,35,3,0.4,7,1,2,1,,
51,96,15,160,8,6,18,1,2,0,,
51,12,15,105,23,0.9,0,1,3,1,,
51,320,15,140,29,2,0,1,3,1,,
51,343,15,240,27,14,0,1,3,0,,
51,163,15,20,2,0.1,4,1,3,1,,
51,22,15,86,1.6,0.1,20,1,3,1,,
51,348,15,31,0.6,0.6,7,1,3,1,,
51,418,15,150,30,3,0,1,3,1,,
51,50,15,99,24,0.3,0,1,3,1,,
51,84,15,40,3,1,5,1,3,1,,
51,396,15,100,10,5,4,1,3,1,,
52,310,6,150,9,10,8,3,1,0,,
52,139,6,50,1,0.3,12,3,1,0,,
52,424,6,380,8,12,60,3,1,0,,
52,158,6,130,11,8,6,3,1,1,,
52,47,6,140,11,10,1,3,1,1,,
52,133,6,250,7,9,36,3,1,0,,
52,60,6,180,4,6,28,3,1,0,,
52,16,6,60,1,0.2,15,3,1,0,,
52,289,6,340,6,17,40,3,1,0,,
52,124,6,30,2,1,3,3,1,0,,
52,65,6,170,9,14,3,3,2,0,,
52,244,6,60,3,1,10,3,2,0,,
52,256,6,140,4,5,21,3,2,0,,
52,283,6,150,7,3,24,3,2,0,,
52,166,6,100,18,2,2,3,2,1,,
52,400,6,160,15,8,10,3,2,1,,
52,426,6,220,10,8,28,3,2,0,,
52,223,6,180,12,2,30,3,2,1,,
52,333,6,160,14,4,18,3,2,1,,
52,317,6,75,2,5,7,3,2,0,,
52,165,6,120,23,3,0,3,3,1,,
52,274,6,180,22,10,3,3,3,1,,
52,85,6,175,21,9,4,3,3,1,,
52,410,6,200,24,10,5,3,3,1,,
52,20,6,130,22,4,0,3,3,1,,
52,58,6,150,25,4,2,3,3,0,,
52,378,6,110,6,5,12,3,3,0,,
52,398,6,105,22,1,2,3,3,1,,
52,33,6,210,26,12,0,3,3,0,,
52,414,6,160,8,7,18,3,3,0,,
53,155,4,115,9,4,12,3,1,0,,
53,349,4,240,7,15,20,3,1,0,,
53,42,4,180,10,15,2,3,1,0,,
53,429,4,310,10,3,62,3,1,0,,
53,130,4,190,13,15,1,3,1,1,,
53,138,4,74,1,0.3,19,3,1,0,,
53,385,4,280,9,18,22,3,1,0,,
53,109,4,25,1,0.2,5,3,1,0,,
53,18,4,130,4,3,22,3,1,0,,
53,152,4,42,0.8,0.1,11,3,1,0,,
53,153,4,110,4,9,5,3,2,0,,
53,90,4,160,24,6,1,3,2,1,,
53,253,4,180,10,11,12,3,2,0,,
53,228,4,105,8,3,14,3,2,0,,
53,178,4,160,30,2,0,3,2,0,,
53,375,4,140,4,8,15,3,2,0,,
53,13,4,110,22,2,0,3,2,1,,
53,97,4,130,7,4,18,3,2,0,,
53,318,4,75,2,5,7,3,2,0,,
53,341,4,140,18,6,4,3,2,1,,
53,214,4,260,25,18,0,3,3,0,,
53,20,4,130,22,4,0,3,3,1,,
53,79,4,190,22,10,3,3,3,1,,
53,377,4,110,6,4,14,3,3,0,,
53,32,4,180,20,10,4,3,3,1,,
53,186,4,200,25,11,0,3,3,0,,
53,150,4,125,7,4,16,3,3,0,,
53,314,4,160,24,7,2,3,3,1,,
53,188,4,95,18,2,1,3,3,1,,
53,411,4,85,2,5,9,3,3,0,,
54,196,9,165,8,11,12,3,1,0,,
54,98,9,190,6,10,22,3,1,0,,
54,293,9,230,9,14,20,3,1,0,,
54,251,9,200,10,7,25,3,1,0,,
54,145,9,55,1,0.5,13,3,1,0,,
54,331,9,140,10,11,2,3,1,0,,
54,306,9,120,7,3,16,3,1,0,,
54,241,9,43,0.5,0.1,11,3,1,0,,
54,262,9,90,6,6,4,3,1,0,,
54,265,9,110,4,2,18,3,1,0,,
54,383,9,200,14,9,16,3,2,1,,
54,77,9,185,12,10,14,3,2,1,,
54,294,9,105,9,3,11,3,2,0,,
54,83,9,220,16,12,13,3,2,1,,
54,131,9,95,15,2,5,3,2,1,,
54,187,9,160,14,6,14,3,2,1,,
54,38,9,90,6,1,16,3,2,0,,
54,191,9,120,2,10,8,3,2,0,,
54,125,9,140,20,6,5,3,2,1,,
54,169,9,150,4,6,25,3,2,0,,
54,292,9,240,22,16,0,3,3,1,,
54,72,9,270,12,16,22,3,3,1,,
54,99,9,170,8,11,10,3,3,0,,
54,66,9,210,26,12,0,3,3,0,,
54,399,9,110,6,6,9,3,3,0,,
54,17,9,120,24,3,0,3,3,1,,
54,25,9,200,22,12,2,3,3,1,,
54,190,9,70,2,4,8,3,3,0,,
54,405,9,180,15,8,14,3,3,1,,
54,225,9,100,7,2,15,3,3,0,,
55,155,4,115,9,4,12,2,1,0,,
55,349,4,240,7,15,20,2,1,0,,
55,42,4,180,10,15,2,2,1,0,,
55,429,4,310,10,3,62,2,1,0,,
55,130,4,190,13,15,1,2,1,0,,
55,138,4,74,1,0.3,19,2,1,0,,
55,385,4,280,9,18,22,2,1,0,,
55,109,4,25,1,0.2,5,2,1,0,,
55,18,4,130,4,3,22,2,1,0,,
55,152,4,42,0.8,0.1,11,2,1,0,,
55,153,4,110,4,9,5,2,2,0,,
55,90,4,160,24,6,1,2,2,1,,
55,253,4,180,10,11,12,2,2,0,,
55,228,4,105,8,3,14,2,2,0,,
55,178,4,160,30,2,0,2,2,1,,
55,375,4,140,4,8,15,2,2,0,,
55,13,4,110,22,2,0,2,2,1,,
55,97,4,130,7,4,18,2,2,0,,
55,318,4,75,2,5,7,2,2,0,,
55,341,4,140,18,6,4,2,2,0,,
55,214,4,260,25,18,0,2,3,1,,
55,20,4,130,22,4,0,2,3,1,,
55,79,4,190,22,10,3,2,3,1,,
55,377,4,110,6,4,14,2,3,0,,
55,32,4,180,20,10,4,2,3,1,,
55,186,4,200,25,11,0,2,3,1,,
55,150,4,125,7,4,16,2,3,0,,
55,314,4,160,24,7,2,2,3,1,,
55,188,4,95,18,2,1,2,3,0,,
55,411,4,85,2,5,9,2,3,0,,
56,278,12,180,5,8,24,1,1,0,,
56,351,12,160,6,10,12,1,1,0,,
56,140,12,45,1,0.1,10,1,1,1,,
56,234,12,210,12,15,8,1,1,0,,
56,46,12,200,18,14,1,1,1,0,,
56,157,12,120,8,4,14,1,1,1,,
56,431,12,260,8,10,34,1,1,0,,
56,179,12,60,1,0.2,15,1,1,1,,
56,123,12,360,6,18,45,1,1,0,,
56,101,12,340,4,20,38,1,1,0,,
56,332,12,165,10,5,22,1,2,0,,
56,149,12,50,1,3,5,1,2,1,,
56,172,12,110,22,2,0,1,2,1,,
56,230,12,120,8,4,15,1,2,1,,
56,201,12,310,32,20,0,1,2,0,,
56,321,12,180,5,12,14,1,2,0,,
56,189,12,100,18,2,2,1,2,1,,
56,95,12,140,7,6,15,1,2,1,,
56,326,12,95,3,6,9,1,2,1,,
56,288,12,85,2,5,9,1,2,1,,
56,147,12,140,20,7,2,1,3,1,,
56,315,12,165,31,4,0,1,3,0,,
56,20,12,130,22,4,0,1,3,1,,
56,181,12,170,26,7,0,1,3,0,,
56,350,12,210,18,12,8,1,3,0,,
56,376,12,110,5,8,6,1,3,1,,
56,163,12,25,2,0.1,4,1,3,1,,
56,14,12,105,22,1,2,1,3,1,,
56,36,12,220,28,12,0,1,3,0,,
56,334,12,150,20,6,4,1,3,1,,
57,363,2,160,9,6,18,3,1,0,,
57,307,2,50,1,0.2,11,3,1,0,,
57,291,2,230,10,8,30,3,1,0,,
57,328,2,280,5,14,34,3,1,0,,
57,346,2,35,3,2,2,3,1,0,,
57,390,2,155,13,11,1,3,1,1,,
57,432,2,80,5,3,9,3,1,0,,
57,360,2,140,3,0.5,31,3,1,0,,
57,242,2,60,2,1,12,3,1,0,,
57,303,2,250,6,4,48,3,1,0,,
57,208,2,180,16,11,7,3,2,1,,
57,236,2,115,9,7,4,3,2,0,,
57,35,2,130,14,6,6,3,2,1,,
57,361,2,110,21,3,0,3,2,1,,
57,61,2,80,4,3,10,3,2,0,,
57,74,2,200,18,12,8,3,2,1,,
57,195,2,65,4,3,7,3,2,0,,
57,340,2,170,7,5,24,3,2,0,,
57,369,2,45,3,2,4,3,2,0,,
57,76,2,190,12,8,18,3,2,1,,
57,285,2,220,25,13,0,3,3,0,,
57,406,2,240,20,17,3,3,3,1,,
57,381,2,150,18,8,2,3,3,1,,
57,4,2,210,12,11,16,3,3,1,,
57,37,2,90,6,6,4,3,3,0,,
57,222,2,180,21,8,7,3,3,1,,
57,53,2,35,2,2,3,3,3,0,,
57,233,2,100,2,7,8,3,3,0,,
57,57,2,160,10,6,16,3,3,0,,
57,120,2,40,2,3,2,3,3,0,,
58,155,4,115,9,4,12,2,1,0,,
58,349,4,240,7,15,20,2,1,0,,
58,42,4,180,10,15,2,2,1,0,,
58,429,4,310,10,3,62,2,1,0,,
58,130,4,190,13,15,1,2,1,0,,
58,138,4,74,1,0.3,19,2,1,0,,
58,385,4,280,9,18,22,2,1,0,,
58,109,4,25,1,0.2,5,2,1,0,,
58,18,4,130,4,3,22,2,1,0,,
58,152,4,42,0.8,0.1,11,2,1,0,,
58,153,4,110,4,9,5,2,2,0,,
58,90,4,160,24,6,1,2,2,1,,
58,253,4,180,10,11,12,2,2,0,,
58,228,4,105,8,3,14,2,2,0,,
58,178,4,160,30,2,0,2,2,1,,
58,375,4,140,4,8,15,2,2,0,,
58,13,4,110,22,2,0,2,2,1,,
58,97,4,130,7,4,18,2,2,0,,
58,318,4,75,2,5,7,2,2,0,,
58,341,4,140,18,6,4,2,2,0,,
58,214,4,260,25,18,0,2,3,1,,
58,20,4,130,22,4,0,2,3,1,,
58,79,4,190,22,10,3,2,3,1,,
58,377,4,110,6,4,14,2,3,0,,
58,32,4,180,20,10,4,2,3,1,,
58,186,4,200,25,11,0,2,3,1,,
58,150,4,125,7,4,16,2,3,0,,
58,314,4,160,24,7,2,2,3,1,,
58,188,4,95,18,2,1,2,3,0,,
58,411,4,85,2,5,9,2,3,0,,
59,308,13,60,3,1,11,3,1,0,,
59,392,13,180,12,14,2,3,1,1,,
59,366,13,190,3,6,35,3,1,0,,
59,44,13,150,12,10,1,3,1,1,,
59,137,13,60,1,1,12,3,1,0,,
59,103,13,100,2,8,6,3,1,0,,
59,393,13,80,2,3,12,3,1,0,,
59,205,13,90,6,2,13,3,1,0,,
59,182,13,250,18,18,4,3,1,1,,
59,282,13,43,0.5,0.1,11,3,1,0,,
59,276,13,200,8,8,26,3,2,0,,
59,345,13,80,2,0.5,18,3,2,0,,
59,160,13,165,12,11,6,3,2,1,,
59,397,13,90,12,3,5,3,2,1,,
59,87,13,185,20,10,4,3,2,1,,
59,391,13,150,22,6,4,3,2,1,,
59,304,13,170,18,10,5,3,2,1,,
59,367,13,60,3,4,4,3,2,0,,
59,358,13,130,3,0.3,28,3,2,0,,
59,217,13,140,18,6,4,3,2,1,,
59,238,13,180,11,12,9,3,3,1,,
59,67,13,200,19,12,8,3,3,1,,
59,359,13,110,22,2,1,3,3,1,,
59,275,13,190,10,8,22,3,3,0,,
59,279,13,175,14,11,6,3,3,1,,
59,24,13,155,18,8,3,3,3,1,,
59,183,13,100,21,2,1,3,3,1,,
59,151,13,120,8,4,14,3,3,0,,
59,433,13,140,4,9,10,3,3,0,,
59,117,13,210,18,14,4,3,3,1,,
60,308,13,60,3,1,11,1,1,1,,
60,392,13,180,12,14,2,1,1,0,,
60,366,13,190,3,6,35,1,1,0,,
60,44,13,150,12,10,1,1,1,1,,
60,137,13,60,1,1,12,1,1,1,,
60,103,13,100,2,8,6,1,1,1,,
60,393,13,80,2,3,12,1,1,1,,
60,205,13,90,6,2,13,1,1,1,,
60,182,13,250,18,18,4,1,1,0,,
60,282,13,43,0.5,0.1,11,1,1,1,,
60,276,13,200,8,8,26,1,2,0,,
60,345,13,80,2,0.5,18,1,2,1,,
60,160,13,165,12,11,6,1,2,0,,
60,397,13,90,12,3,5,1,2,1,,
60,87,13,185,20,10,4,1,2,0,,
60,391,13,150,22,6,4,1,2,1,,
60,304,13,170,18,10,5,1,2,0,,
60,367,13,60,3,4,4,1,2,1,,
60,358,13,130,3,0.3,28,1,2,1,,
60,217,13,140,18,6,4,1,2,1,,
60,238,13,180,11,12,9,1,3,0,,
60,67,13,200,19,12,8,1,3,0,,
60,359,13,110,22,2,1,1,3,1,,
60,275,13,190,10,8,22,1,3,0,,
60,279,13,175,14,11,6,1,3,0,,
60,24,13,155,18,8,3,1,3,0,,
60,183,13,100,21,2,1,1,3,1,,
60,151,13,120,8,4,14,1,3,1,,
60,433,13,140,4,9,10,1,3,1,,
60,117,13,210,18,14,4,1,3,0,,
61,1,1,100,2,5,14,2,1,0,,
61,280,1,310,6,18,34,2,1,0,,
61,389,1,180,4,6,30,2,1,0,,
61,281,1,43,0.5,0.1,11,2,1,0,,
61,54,1,320,5,14,45,2,1,0,,
61,180,1,50,0.5,0.2,13,2,1,0,,
61,330,1,145,12,10,1,2,1,0,,
61,425,1,250,9,3,48,2,1,0,,
61,108,1,110,4,0.5,23,2,1,0,,
61,146,1,60,2,0.5,12,2,1,0,,
61,129,1,170,14,9,10,2,2,0,,
61,252,1,150,12,9,6,2,2,0,,
61,286,1,240,25,15,0,2,2,1,,
61,75,1,220,12,10,22,2,2,0,,
61,309,1,130,6,1,25,2,2,0,,
61,167,1,165,31,3.6,0,2,2,1,,
61,339,1,180,15,11,8,2,2,0,,
61,192,1,30,2,0.2,5,2,2,0,,
61,319,1,50,1,2,8,2,2,0,,
61,127,1,350,3,12,60,2,2,0,,
61,100,1,230,26,14,0,2,3,1,,
61,21,1,120,23,3,0,2,3,1,,
61,91,1,190,16,12,7,2,3,0,,
61,235,1,160,1.5,0.3,38,2,3,0,,
61,247,1,20,2,0.2,4,2,3,0,,
61,175,1,110,22,2,1,2,3,1,,
61,27,1,210,22,13,1,2,3,1,,
61,327,1,50,3,3,6,2,3,0,,
61,148,1,130,20,5,2,2,3,1,,
61,417,1,110,4,7,9,2,3,0,,
62,176,7,230,21,15,0,2,1,1,,
62,246,7,35,3,1,4,2,1,0,,
62,260,7,210,18,11,14,2,1,0,,
62,386,7,150,10,10,4,2,1,0,,
62,52,7,130,3,0.3,28,2,1,0,,
62,364,7,80,8,4,2,2,1,0,,
62,287,7,20,1,0.1,4,2,1,0,,
62,162,7,1,0.1,0,0,2,1,0,,
62,273,7,170,5,1,35,2,1,0,,
62,116,7,35,6,0.5,5,2,1,0,,
62,323,7,145,7,2,24,2,2,0,,
62,402,7,105,23,0.5,0,2,2,1,,
62,300,7,160,6,7,20,2,2,0,,
62,416,7,220,3,14,22,2,2,0,,
62,104,7,115,5,1,22,2,2,0,,
62,94,7,160,20,8,1,2,2,1,,
62,70,7,90,7,6,2,2,2,0,,
62,118,7,122,11,5,10,2,2,0,,
62,324,7,190,21,9,6,2,2,1,,
62,34,7,130,22,4,1,2,2,1,,
62,92,7,175,20,7,8,2,3,1,,
62,26,7,195,12,10,18,2,3,0,,
62,407,7,285,22,18,10,2,3,1,,
62,51,7,45,3,2,4,2,3,0,,
62,29,7,140,18,6,2,2,3,0,,
62,245,7,160,20,7,5,2,3,1,,
62,370,7,100,18,2,2,2,3,0,,
62,102,7,30,4,0.5,2,2,3,0,,
62,266,7,90,7,3,8,2,3,0,,
62,202,7,150,9,7,14,2,3,0,,
63,135,3,154,11,12,1,2,1,0,,
63,154,3,59,10,0.5,4,2,1,0,,
63,143,3,180,4,6,28,2,1,0,,
63,422,3,250,9,2,48,2,1,0,,
63,344,3,155,13,11,1,2,1,0,,
63,107,3,95,11,4,5,2,1,0,,
63,10,3,60,0.5,0.2,15,2,1,0,,
63,302,3,160,4,9,15,2,1,0,,
63,419,3,280,9,12,35,2,1,0,,
63,232,3,250,20,18,1,2,1,1,,
63,322,3,145,12,9,5,2,2,0,,
63,301,3,60,1,3,7,2,2,0,,
63,354,3,240,18,12,15,2,2,0,,
